Sample Name,DB,DOHH2,FARAGE,HBL1,KARPAS422,OCILY1,OCILY18,OCILY19,OCILY7,OCILY8,RCK8,RIVA,SUDHL10,SUDHL16,SUDHL2,SUDHL4,SUDHL6,TMD8,TOLEDO,U2932,WSU_DLCL2
LIN28B,0.862387347,1.85002456,1.686783611,1.634321107,2.400728334,1.211132924,1.341152177,0.356219506,2.087460747,0.092231932,1.260257332,0.670102656,2.159387164,0.956119538,1.167299955,0.537992144,0.703732192,1.528995117,1.044320292,1.285880102,1.558780257
LIN9,1.665205481,1.620598712,2.004286927,1.825680534,2.067983925,1.619413766,1.577241366,1.643461217,2.25158934,1.416039142,2.068632565,1.942776034,2.242794706,1.690365303,1.95262979,1.639891896,1.808741171,1.970223837,1.776186355,2.003966397,1.563919896
LINC00886,1.001202487,1.907952485,1.851534944,1.558074294,1.785407694,2.228317174,2.275650628,1.05518951,2.330987896,1.983039735,1.848604759,1.280280537,2.503242705,1.164395481,2.145784812,2.304735378,1.369533833,2.255848669,1.520253326,1.832268514,2.431537565
LIPA,1.320288896,2.489243151,2.517742472,2.827571515,2.453732158,2.463781286,2.805652764,2.481700771,2.649477178,2.484928885,2.522515958,2.26763227,2.404005041,3.105427491,2.560728906,2.734690188,2.414173128,2.558183507,2.443823791,2.415005818,2.16725535
LIPE,1.096470553,1.564093228,1.609835247,1.45080583,1.43151737,1.080929948,1.409475496,0.578068255,2.196309072,0.25704218,1.47880703,1.032186617,2.121497873,0.018267445,1.516253503,0.389929608,0.578793455,1.775667451,1.276023796,1.782463837,1.736018926
LMO2,0.768288312,1.853594823,2.000498665,1.677494602,1.231688264,0.894114823,1.529924468,0.821106304,1.982967545,-0.419651429,1.38047543,0.670102656,2.290172062,NaN,1.586429262,0.428847674,0.800642205,1.778945161,1.100975261,1.95797796,1.795868973
LOX,0.231169127,-0.175281305,-0.601018119,-0.914682155,-0.240580488,-0.406915172,-0.613090332,-0.023991736,-0.015582388,-0.24356017,0.655843435,-0.452113223,-0.33698889,NaN,0.46832995,-0.638099115,0.494472569,NaN,NaN,-0.617209885,-0.842620284
LOXL1,1.072806635,0.796689971,1.061739713,1.114701622,1.014692017,-0.163877124,0.767120909,0.993041603,0.144118454,0.358499821,0.5728692,0.983253284,1.020945957,1.046296169,1.471934075,1.083436717,0.484007136,0.558183507,1.011038905,1.646426184,1.210458159
LPCAT1,2.206600936,2.046132933,2.676132495,2.955194658,2.302866692,1.882562294,2.218779442,2.273549932,1.994906023,1.688405944,2.345268122,2.323679205,2.364924321,2.304199631,3.079920507,2.268415498,2.289358777,2.736584848,2.492240466,2.103362836,2.216943134
LPL,1.017289307,1.656428538,1.690128643,1.399185065,1.543561126,0.723418596,0.909788413,0.73188312,2.053015713,0.376228588,1.516832071,0.864904878,2.001068985,0.354059547,1.634661372,1.110088912,0.376373257,1.773027355,1.236714062,1.780730124,1.734871516
LRG1,1.418376391,1.048733506,0.57507314,1.448929825,0.594052118,0.195144819,0.892059646,-0.069749227,1.087079954,0.124416615,1.40470531,0.224580387,1.300500839,1.7909558,2.067211609,1.542791027,0.362584973,2.138823419,0.648156541,1.304476591,1.35877684
LRIG1,2.107835917,2.732465859,2.313325038,1.71574572,2.743946825,1.412628763,2.386475156,1.674108809,3.034066268,1.93397633,1.753508087,2.575949429,2.580306511,1.156570143,1.861905154,2.778984889,1.308973842,2.02763732,2.146044835,2.930318692,2.893297833
LRMP,2.689974787,2.763738471,3.353465598,2.260829658,2.617555514,2.077028542,2.22196577,2.108267953,2.956260189,2.88202952,2.312816098,2.970599699,2.723482302,3.164033418,2.091579241,3.382483126,3.218709417,2.327929974,2.175181117,3.182922702,3.388645364
LRP12,1.314353116,2.054528478,1.971272487,1.889457277,1.909664114,1.347050694,1.499738014,1.1221363,2.269974921,1.37968912,2.049227866,1.315042643,2.276641545,0.939086199,2.091148179,0.937858073,0.904647034,1.923203249,1.675630964,2.165978806,2.047800735
LRP1B,0.975896622,2.130875557,1.847688201,1.765653358,1.784725377,1.211132924,1.600869905,1.472937912,2.092757086,0.810797492,2.011369912,1.059770138,2.277275397,1.120929787,1.675829674,1.47024036,0.790301371,1.6576915,1.386095255,1.586910098,1.567312839
LRP2,1.062256453,2.100893172,2.159027209,2.028317438,1.729456289,1.323463296,1.593735544,1.390981612,2.410024281,0.870383182,1.821100668,1.028612156,2.403215845,0.83671329,1.952036086,1.102263574,0.839706227,2.160243498,1.572857677,1.785910636,2.092382867
LRP5,0.724084649,1.509339673,0.353224391,1.476252952,0.342996098,0.698595012,2.088189755,1.972957512,1.055480967,0.726476606,2.347001835,2.072607363,1.159940758,0.115177458,2.278170126,0.988583351,0.619411306,2.380841853,1.699899539,2.088226162,0.87338306
LRP6,1.21644587,2.163672947,2.141314164,2.012688208,1.864929697,1.32748457,1.793449848,1.826041522,2.352187541,1.499426663,1.826869978,1.879314074,2.256297177,0.671479959,2.087684197,1.486839621,0.533981111,2.169641272,1.886356313,2.163107427,1.886544506
LRRFIP2,2.081747297,2.477327603,2.446061954,2.402126597,2.358027657,2.17910921,1.940388135,1.973831345,2.427419683,1.923264488,2.158032976,2.194780401,2.556883788,2.462702618,2.323899579,1.914974415,2.017351315,2.210913203,2.117527654,2.400240845,2.328520867
LRRK2,1.293959957,2.123298888,2.135776636,2.645344094,1.928211532,1.829873927,2.043646538,1.27703826,2.566859775,2.186729936,2.276612969,2.283086326,2.412283518,0.592298713,3.056321377,2.142218197,2.435770991,2.965531914,2.111165361,2.082627841,2.469345376
LTA,0.055077868,0.925950082,1.659053269,0.948640705,1.893490318,0.925523288,0.834067699,0.467369958,1.707782055,-0.176613381,1.908485439,1.079365694,1.912454071,0.416207454,1.823717608,0.782406721,1.302587043,1.451667853,0.838774053,1.521092813,1.601424512
LTA4H,3.175734044,2.883713788,2.725317742,2.958114885,2.914299757,2.840505674,3.103886299,3.284188365,3.028172739,3.004903547,2.91310452,2.82083014,2.693529874,2.550809507,2.639690682,2.884084202,2.738631835,2.676778872,3.087231321,2.856496002,3.165724345
LTB,0.337624458,0.200382309,1.457787368,1.384170921,2.531741219,2.62961392,1.645387313,1.397612191,2.038775274,1.48883359,2.265159391,1.651690498,2.497431813,0.980478884,3.057860685,2.238311189,2.796277399,2.224935419,1.345350287,1.517922767,2.29599815
LTBP1,3.017170847,2.124389395,2.210221654,1.977412447,2.457229851,2.853692787,1.472081278,0.802083067,2.587561984,2.143235952,1.54575382,2.398226632,2.843767602,1.916809804,1.906344602,2.705572011,2.869961995,2.06401154,1.752448508,2.447809329,2.430843989
LTBR,0.43829462,0.766726748,0.910865242,1.357159451,0.157359521,0.468146091,0.289999655,0.55579186,1.154026743,-0.720681425,1.464377315,0.176275707,0.839102369,-0.215815761,1.294944585,0.299752978,0.543321137,1.073394811,0.882239747,0.968250845,1.043870441
LTF,0.318319303,1.907504065,1.818111189,1.556609556,0.972494337,0.672266074,1.557171383,0.666204344,2.26138975,0.208737501,1.323499377,0.288249467,2.318917528,0.16953512,0.939377057,0.416258547,0.595499148,1.868876819,0.882239747,1.979936603,1.819192402
LTN1,2.836174722,2.821285088,2.475622325,2.556609556,2.724542785,2.780252894,2.805100438,2.751909843,2.747595939,2.692785988,2.779624084,2.77756862,2.791410378,2.801456136,2.475508535,2.596418168,2.757883177,2.599773554,2.870448222,2.357071474,2.513979152
LY96,2.52734662,2.510236513,1.909526891,2.120347127,2.06655884,2.044871263,2.384441666,2.021722323,2.139416071,1.524831243,1.600540627,1.9138425,2.302298336,1.87003523,2.378598522,2.284626343,2.307067645,2.431358738,1.680594384,1.988633654,2.456887015
LYN,1.494410562,2.29966303,1.988372904,2.141078309,1.712050537,1.914268855,1.599097272,1.3377361,2.391714073,1.834413024,1.85342361,2.320575132,2.241191719,0.988304222,2.217163768,2.157085474,2.046445079,2.281023012,1.683872093,2.253778929,2.337792349
LYVE1,1.302232483,1.981570596,1.988931483,1.687377836,1.879993443,1.248703411,1.644588243,1.106342032,2.416317211,0.986888751,2.064599409,1.14722391,2.328028935,0.717237449,2.255436043,1.219233381,0.740454999,2.159156402,1.851167214,2.034068129,1.85634972
LYZ,1.27909268,1.687297263,1.706477919,1.425761959,1.656129402,1.098234806,1.911954475,1.131344301,2.291675875,1.085498549,1.751997496,1.014012648,2.119073334,1.23134227,1.759291551,1.075111328,0.795502565,1.926005159,1.784682981,1.763905196,1.530291719
MACC1,3.076267167,2.419111245,2.807899902,2.455460692,2.680064513,3.16187304,2.751335578,2.267820951,2.44213134,1.851609181,2.391025612,2.436347095,2.941810423,2.730285446,2.827136954,2.782241768,2.755111737,2.600857443,2.217076305,2.817758004,2.973355717
MAD2L1,3.047999401,2.890625035,2.61210102,2.651873176,3.157098866,2.882618041,2.767120909,2.751909843,3.092380911,2.650571204,2.651573985,2.84317892,3.118191085,3.045209073,2.555134527,2.762669055,2.858263566,2.725574695,3.092169454,2.91144976,2.50820899
MADCAM1,1.268152694,1.051962476,0.64201993,1.270009275,0.48641824,0.803938193,1.632422336,1.279204321,1.507296357,NaN,1.086507289,0.653396962,1.125409108,-1.060913801,0.933216749,0.537992144,0.232951115,1.042483346,0.897479714,1.000838212,1.214284567
MADD,2.34585423,2.240734767,1.983313106,2.214362905,2.199541115,1.915820832,2.233040513,2.293862753,2.055890486,2.104419987,1.855813132,2.216039641,2.23355405,2.358215507,2.215871224,2.388842513,2.152938249,2.381331566,2.192224586,1.998214068,2.316646047
MAF,0.619349299,1.28146419,0.779193123,1.130640823,0.800812197,0.877515562,1.204254639,0.567072871,1.335526472,0.75643983,1.550592806,0.66183013,1.122403597,0.709938211,1.133441687,0.61717339,0.763317882,1.0495452,0.861050448,1.16454549,0.989888629
MAFF,1.592896963,2.046132933,2.002667431,1.843472467,1.921286417,1.67136035,1.766517303,2.189526021,2.05383902,1.75426291,2.342751588,1.806164793,1.915378624,2.275545933,1.922539412,0.893379802,1.279463244,1.794972606,1.695153104,1.889971092,1.671927469
MAG,0.298115917,0.534412565,0.868803897,0.924166935,0.826366302,0.624493292,0.271516249,0.61946094,1.127085115,-0.24356017,0.812629539,0.778335699,0.543824702,0.758630135,0.85897072,1.163533231,0.494472569,0.132214774,0.743290296,1.149945981,0.829477574
MAGEA1,0.39086997,0.741172643,0.244079921,2.320593721,2.420916691,0.388964845,-1.090211587,0.356219506,0.887507599,-1.021711421,1.166271872,0.176275707,2.227913782,0.507287923,2.279290164,-0.814190374,0.484007136,2.573962263,1.029842468,0.933018468,0.412652221
MAGEA10/MAGEA5,-0.069860868,0.677503564,1.457787368,0.942650341,0.954396115,NaN,0.642182173,0.206457185,1.007898707,-1.021711421,0.498235582,0.670102656,1.800997842,0.401484197,0.880510398,-0.638099115,0.193442574,1.024309377,0.389324225,1.435868559,1.303507752
MAGEA11,0.507375539,1.532288871,1.897981245,1.62313694,1.286619631,0.842283185,1.375171265,0.889822116,1.983934794,0.057469825,1.494144866,0.971132651,2.559867882,0.337026208,1.642001735,0.464563227,0.504691734,2.051292867,0.736111712,1.856277085,1.94766488
MAGEA2,0.544098346,1.473078706,1.661432971,1.465529086,1.354180265,0.986660031,1.271516249,0.754159514,1.923381855,0.558072176,1.524564521,0.967016085,2.462351659,-0.060913801,2.031118302,0.030907666,0.76885037,2.2401028,1.13114673,1.522669202,1.786789315
MAGEA4,0.453017877,1.373415143,1.593496223,1.421777579,1.226780929,0.509538776,1.21941858,0.318430945,1.705036243,-1.021711421,0.709088947,0.64479679,2.341529489,0.194358704,1.255436043,0.389929608,0.31838131,1.779597744,1.325316382,1.573121813,1.522867701
MAGEB1,0.206345544,1.433512069,1.53252079,2.815938643,1.091857972,0.731387526,1.248244907,0.544209988,1.677558072,0.340016415,1.396206125,0.627068023,1.875731264,0.54114619,1.464695666,0.264990872,0.348344534,1.918018989,-0.439979548,1.629534825,1.526595573
MAGEB2,0.788809979,1.424055828,1.158649726,1.2496707,1.380941983,0.904838689,1.250232528,0.808517177,1.544722855,0.057469825,1.908485439,0.723978036,1.614348628,0.354059547,1.369152076,-0.11522037,0.514675955,1.619824441,0.902443133,1.365061348,1.174413055
MAGEB3,0.739324616,0.830113727,1.438396,1.11062371,1.295135482,0.570808433,0.715968387,0.3377361,1.603046704,0.300507874,1.331542097,0.579295242,1.356738059,-1.060913801,1.453606693,0.361900885,0.376373257,1.612221717,1.170148066,0.881100669,1.287713484
MAGEC1,0.683466798,1.310794792,1.631977992,1.195907555,1.448135882,0.614274127,0.665663269,0.494522204,1.502931552,-0.720681425,1.289750794,0.971132651,1.949916463,0.115177458,1.579480402,0.389929608,0.47328327,1.756840594,0.962281835,1.346577942,1.447414327
MAGEC2,1.021219601,1.605575839,1.905486914,1.697041153,1.919787987,1.055482826,1.244242164,0.821106304,1.916665827,0.376228588,1.782666316,1.409719775,2.447343058,0.470565116,2.045725996,0.537992144,0.543321137,2.247048075,1.476474401,1.85991137,1.80865773
MAGED1,3.182884317,2.716534814,2.542152874,2.791181557,3.001836696,2.894331916,3.011981921,2.817617976,2.627870288,2.902154055,2.585706425,2.911498757,2.465648028,3.234983018,2.735697263,2.963055152,3.128277557,2.664884239,3.316314162,2.872537721,2.794068164
MAGED2,2.681674835,2.629369162,2.344204198,2.648680254,2.350669675,2.390005903,2.55185704,2.340183897,2.480578188,2.186729936,2.46098955,2.585611999,2.250946458,3.021692072,3.100280777,2.33962449,2.50124413,2.984857395,2.62241439,2.330468855,2.511295947
MAGEE1,0.782076596,1.128454584,1.541996682,1.562439099,0.867758987,1.274326065,0.625791757,1.069429949,0.849719038,1.228708582,1.696376982,1.396075894,0.918283615,1.93690928,1.389148704,0.829262302,1.376373257,1.070066868,1.473834305,1.857006379,1.473350061
MAGEF1,1.864637583,2.258888248,1.256314378,2.221403942,2.841905678,2.43035753,1.474454477,1.914027361,2.213444946,2.494691728,2.880702904,2.633444916,1.841988057,2.706316297,2.539444517,2.308189358,2.062394735,2.65404996,2.497287525,2.492199906,2.048917174
MAGEL2,0.566961229,1.233382569,1.453977743,1.252635179,1.20137635,0.8660861,1.040122182,0.390981612,1.898819541,0.864779305,1.422837884,0.422948041,1.686675028,0.572554655,1.477284793,0.441082131,0.494472569,1.855396703,0.850055064,1.639267321,1.568999422
MALT1,2.392703494,2.711843478,3.091299926,2.642704727,2.266375291,1.946231374,2.189683393,2.148027073,2.512619894,2.487356624,2.225064631,3.076064034,2.52799657,1.819327975,2.340000163,2.296399336,2.457247661,2.31747354,2.255939705,3.030270888,2.597973978
MAML1,1.870766279,2.213219534,2.14444705,2.086185566,2.091857972,2.207454667,2.012222119,2.196116352,2.216283482,2.108622348,2.309684906,2.329103436,2.08854533,2.146181739,2.08898643,2.102526703,2.101160965,2.087100207,2.237170974,2.11598738,2.130045308
MAML2,2.371921519,1.067756744,1.966596324,2.113889097,-0.173633698,1.298520874,1.698663529,2.650777578,1.063598858,0.741716573,1.558933422,1.681425686,1.70361345,0.444236177,2.123147991,0.299752978,0.484007136,1.958721496,1.580174484,0.479700128,-0.842620284
MAOA,0.337624458,0.747703511,0.861379879,0.039560354,0.499782201,0.195144819,0.113908396,0.90028755,1.194527958,0.32071126,0.655843435,0.37719055,0.712229132,NaN,0.550516706,-0.513160379,0.126495784,0.989547271,0.682236331,0.789330296,0.436133317
MAOB,0.934938015,1.414389097,1.953471041,1.394948012,1.671464342,0.910102929,1.074141269,0.920490936,1.963155924,0.425446611,1.556566689,1.088841586,1.868215474,0.646656375,1.810752631,0.862503235,0.389737219,1.831763452,1.562186514,1.651134029,1.54298599
MAP1B,0.716259312,1.943231424,1.234672453,1.68629074,0.604517552,0.698595012,1.384004677,0.83334076,1.55651438,1.707453369,1.585262361,1.976021571,2.114797545,0.354059547,1.305602653,0.088899613,0.839706227,1.374424807,0.665530637,1.740724962,1.85634972
MAP1LC3A,1.974155961,0.352992472,-0.299988123,1.49355781,2.014289706,2.132788067,0.414938391,-0.120901749,0.507296357,0.182408562,1.082990715,2.316709803,0.00543379,0.261305494,1.762060707,0.566020867,0.871223279,2.044968078,0.489439378,0.312209041,1.274651012
MAP2K1,2.798587633,2.939037716,3.105827629,2.667153769,2.797177912,2.888871768,2.662297814,2.557957922,2.862939407,2.483302819,2.664628689,2.567003068,3.055813547,2.960399565,2.983430733,3.182627648,2.82080843,3.049475147,2.371092512,2.968081606,3.094596607
MAP2K2,3.401854497,2.831505526,3.149374552,2.720298645,3.012312978,3.074921439,2.976970899,2.837602409,2.806222173,2.888005033,2.988150138,2.490886371,2.87796087,2.831459106,2.927910893,3.454586448,3.028800919,2.943119055,2.705294571,2.814153879,3.021475289
MAP2K3,2.486039322,2.247964569,1.970108158,2.280663903,2.712615237,2.287470631,2.435869105,2.528554812,2.453748622,2.556469189,2.186766633,2.399603646,2.44791356,2.426790062,2.464330559,2.630010615,2.366767616,2.503159415,2.485848027,2.281241034,2.173995264
MAP2K4,2.335732105,2.0526054,2.199011241,1.900231026,2.184845037,1.967833174,2.071455826,2.017400949,2.152063087,1.81964805,1.826232716,2.224580387,1.788817568,2.332661402,2.0789014,1.662206452,1.981476196,2.204096782,1.683054982,1.849657735,1.926017817
MAP2K5,2.86086182,2.544567677,1.64201993,2.289437827,2.661150204,2.660341717,2.348330762,2.478571933,2.348655827,2.372915344,2.488352348,2.689414936,2.467423169,2.703561226,2.480111781,2.395592641,2.401166681,2.435698825,2.577262537,2.331936068,2.192408998
MAP2K6,1.106230391,1.728486737,1.928540554,1.746183323,2.231688264,1.525050942,1.616506195,1.211536711,2.342775541,1.697619866,1.373296845,2.015494883,2.231916525,1.355726706,1.778314789,1.776874233,2.191369565,1.936581408,2.047865573,2.096700469,1.665235588
MAP2K7,2.667243386,2.467183215,2.503127432,2.494574497,2.403365425,2.533476784,2.46367144,2.541856083,2.493321239,2.508360148,2.617677063,2.45111246,2.438839924,2.492119215,2.617292312,2.698026931,2.568627002,2.471732465,2.706768466,2.678577055,2.48432971
MAP3K1,2.806100221,2.850996537,2.779826008,2.790240136,2.581587591,2.050588254,2.918431161,2.47555789,2.842352876,3.162241366,2.361186455,3.217505792,2.725367428,2.75737809,2.730682146,2.552419336,2.578026376,2.636730944,2.664166003,2.750983993,2.542091459
MAP3K12,1.875717125,2.076052681,2.158271914,1.931654957,2.292386104,1.325478588,1.728673828,1.988845489,2.423047848,2.085159124,2.07730429,2.146950683,1.95170737,2.271726609,2.065842314,1.714726326,1.746863216,1.987935787,2.523690249,2.16454549,2.341787201
MAP3K13,0.953620227,1.589081661,1.428365659,1.452673766,1.700599549,0.954812664,1.174606236,1.106342032,1.910416878,0.611757035,1.364153466,1.002731637,1.803519153,1.322901565,1.92633793,1.094294645,0.649374529,1.823591003,1.463110439,1.972739716,1.402892384
MAP3K14,2.220173743,2.259885938,2.138158513,2.640170279,2.142636264,2.000475732,1.89834737,2.108588112,2.105356957,1.986462763,2.370573987,2.032897992,2.130175076,1.606539152,2.439528461,2.123327518,2.078318819,2.457593587,2.125868271,2.059940636,2.081659002
